fold,split,task_id,distances,distances_norm
fold_2,test,BigCodeBench/606,"[46, 47, 78]","[0.21904761904761905, 0.22380952380952382, 0.37142857142857144]"
fold_2,test,BigCodeBench/46,"[330, 415, 444]","[1.3147410358565736, 1.653386454183267, 1.7689243027888446]"
fold_2,test,BigCodeBench/1056,"[311, 368, 331]","[0.45335276967930027, 0.5364431486880467, 0.48250728862973763]"
fold_2,test,BigCodeBench/602,"[226, 318, 185]","[0.6108108108108108, 0.8594594594594595, 0.5]"
fold_2,test,BigCodeBench/785,"[400, 394, 370]","[0.5830903790087464, 0.5743440233236151, 0.5393586005830904]"
fold_2,test,BigCodeBench/583,"[264, 375, 309]","[0.4217252396166134, 0.5990415335463258, 0.4936102236421725]"
fold_2,test,BigCodeBench/1005,"[426, 673, 407]","[0.6563944530046225, 1.036979969183359, 0.6271186440677966]"
fold_2,test,BigCodeBench/1012,"[629, 642, 595]","[0.5517543859649123, 0.5631578947368421, 0.5219298245614035]"
fold_2,test,BigCodeBench/103,"[652, 705, 426]","[0.9340974212034384, 1.010028653295129, 0.6103151862464183]"
fold_2,test,BigCodeBench/973,"[350, 487, 456]","[0.4196642685851319, 0.5839328537170264, 0.5467625899280576]"
fold_2,test,BigCodeBench/202,"[471, 489, 456]","[0.6023017902813299, 0.6253196930946292, 0.5831202046035806]"
fold_2,test,BigCodeBench/881,"[505, 619, 350]","[0.753731343283582, 0.9238805970149254, 0.5223880597014925]"
fold_2,test,BigCodeBench/195,"[527, 451, 123]","[1.4398907103825136, 1.2322404371584699, 0.3360655737704918]"
fold_2,test,BigCodeBench/894,"[373, 425, 159]","[0.55096011816839, 0.6277695716395865, 0.23485967503692762]"
fold_2,test,BigCodeBench/320,"[165, 369, 214]","[0.3900709219858156, 0.8723404255319149, 0.5059101654846335]"
fold_2,test,BigCodeBench/224,"[731, 753, 667]","[0.917189460476788, 0.944792973651192, 0.8368883312421581]"
fold_2,test,BigCodeBench/397,"[1256, 759, 644]","[3.14, 1.8975, 1.61]"
fold_2,test,BigCodeBench/1094,"[157, 163, 273]","[0.39646464646464646, 0.4116161616161616, 0.6893939393939394]"
fold_2,test,BigCodeBench/715,"[1030, 1042, 448]","[3.47972972972973, 3.52027027027027, 1.5135135135135136]"
fold_2,test,BigCodeBench/989,"[948, 399, 640]","[0.9566094853683148, 0.4026236125126135, 0.6458123107971746]"
fold_2,test,BigCodeBench/1040,"[2348, 1470, 865]","[1.2449628844114529, 0.7794273594909862, 0.4586426299045599]"
fold_2,test,BigCodeBench/914,"[427, 608, 525]","[0.5865384615384616, 0.8351648351648352, 0.7211538461538461]"
fold_2,test,BigCodeBench/524,"[518, 510, 671]","[0.5390218522372529, 0.5306971904266389, 0.6982310093652445]"
fold_2,test,BigCodeBench/440,"[340, 317, 346]","[0.4657534246575342, 0.43424657534246575, 0.473972602739726]"
fold_2,test,BigCodeBench/975,"[119, 123, 147]","[0.371875, 0.384375, 0.459375]"
fold_2,test,BigCodeBench/85,"[747, 1025, 660]","[0.9701298701298702, 1.3311688311688312, 0.8571428571428571]"
fold_2,test,BigCodeBench/219,"[830, 345, 404]","[1.5456238361266295, 0.6424581005586593, 0.7523277467411545]"
fold_2,test,BigCodeBench/567,"[338, 322, 306]","[0.560530679933665, 0.5339966832504146, 0.5074626865671642]"
fold_2,test,BigCodeBench/493,"[765, 608, 518]","[0.6681222707423581, 0.5310043668122271, 0.4524017467248908]"
fold_2,test,BigCodeBench/49,"[251, 322, 167]","[0.5340425531914894, 0.6851063829787234, 0.3553191489361702]"
fold_2,test,BigCodeBench/934,"[185, 146, 166]","[0.7773109243697479, 0.6134453781512605, 0.6974789915966386]"
fold_2,test,BigCodeBench/124,"[286, 311, 271]","[0.36855670103092786, 0.4007731958762887, 0.3492268041237113]"
fold_2,test,BigCodeBench/386,"[204, 200, 91]","[0.5528455284552846, 0.5420054200542005, 0.24661246612466126]"
fold_2,test,BigCodeBench/569,"[353, 436, 315]","[0.9051282051282051, 1.117948717948718, 0.8076923076923077]"
fold_2,test,BigCodeBench/1102,"[342, 590, 536]","[0.5836177474402731, 1.006825938566553, 0.9146757679180887]"
fold_2,test,BigCodeBench/664,"[546, 778, 428]","[0.78, 1.1114285714285714, 0.6114285714285714]"
fold_2,test,BigCodeBench/1025,"[285, 279, 304]","[0.5621301775147929, 0.5502958579881657, 0.5996055226824457]"
fold_2,test,BigCodeBench/350,"[1106, 738, 835]","[0.9744493392070485, 0.6502202643171806, 0.73568281938326]"
fold_2,test,BigCodeBench/780,"[825, 916, 669]","[0.78125, 0.8674242424242424, 0.6335227272727273]"
fold_2,test,BigCodeBench/804,"[239, 263, 295]","[0.37169517884914466, 0.40902021772939345, 0.45878693623639194]"
fold_2,test,BigCodeBench/781,"[238, 254, 366]","[0.6397849462365591, 0.6827956989247311, 0.9838709677419355]"
fold_2,test,BigCodeBench/560,"[663, 696, 692]","[0.6525590551181102, 0.6850393700787402, 0.6811023622047244]"
fold_2,test,BigCodeBench/745,"[623, 342, 341]","[1.7648725212464589, 0.9688385269121813, 0.9660056657223796]"
fold_2,test,BigCodeBench/120,"[310, 116, 156]","[0.4725609756097561, 0.17682926829268292, 0.23780487804878048]"
fold_2,test,BigCodeBench/216,"[1438, 511, 304]","[2.6288848263254114, 0.9341864716636198, 0.5557586837294333]"
fold_2,test,BigCodeBench/200,"[301, 577, 375]","[0.596039603960396, 1.1425742574257425, 0.7425742574257426]"
fold_2,test,BigCodeBench/575,"[179, 313, 144]","[0.5792880258899676, 1.0129449838187703, 0.46601941747572817]"
fold_2,test,BigCodeBench/178,"[248, 295, 280]","[0.6526315789473685, 0.7763157894736842, 0.7368421052631579]"
fold_2,test,BigCodeBench/831,"[167, 169, 159]","[0.526813880126183, 0.5331230283911672, 0.501577287066246]"
fold_2,test,BigCodeBench/501,"[606, 542, 532]","[0.6544276457883369, 0.5853131749460043, 0.5745140388768899]"
fold_2,test,BigCodeBench/460,"[567, 859, 374]","[0.9982394366197183, 1.5123239436619718, 0.6584507042253521]"
fold_2,test,BigCodeBench/612,"[285, 481, 433]","[0.3501228501228501, 0.5909090909090909, 0.5319410319410319]"
fold_2,test,BigCodeBench/654,"[670, 482, 480]","[0.8746736292428199, 0.6292428198433421, 0.6266318537859008]"
fold_2,test,BigCodeBench/613,"[348, 453, 388]","[0.41232227488151657, 0.5367298578199052, 0.4597156398104265]"
fold_2,test,BigCodeBench/1055,"[316, 462, 326]","[0.6899563318777293, 1.0087336244541485, 0.7117903930131004]"
fold_2,test,BigCodeBench/174,"[68, 59, 40]","[0.20298507462686566, 0.1761194029850746, 0.11940298507462686]"
fold_2,test,BigCodeBench/130,"[151, 216, 258]","[0.45481927710843373, 0.6506024096385542, 0.7771084337349398]"
fold_2,test,BigCodeBench/315,"[435, 546, 542]","[0.5141843971631206, 0.6453900709219859, 0.640661938534279]"
fold_2,test,BigCodeBench/145,"[188, 289, 182]","[0.4973544973544973, 0.7645502645502645, 0.48148148148148145]"
fold_2,test,BigCodeBench/704,"[256, 206, 249]","[0.4821092278719397, 0.3879472693032015, 0.4689265536723164]"
fold_2,test,BigCodeBench/966,"[311, 378, 270]","[0.8936781609195402, 1.0862068965517242, 0.7758620689655172]"
fold_2,test,BigCodeBench/1008,"[347, 552, 196]","[0.5125553914327917, 0.8153618906942393, 0.2895125553914328]"
fold_2,test,BigCodeBench/566,"[398, 707, 176]","[1.3491525423728814, 2.3966101694915256, 0.5966101694915255]"
fold_2,test,BigCodeBench/574,"[262, 783, 203]","[0.4478632478632479, 1.3384615384615384, 0.347008547008547]"
fold_2,test,BigCodeBench/278,"[151, 133, 126]","[0.3172268907563025, 0.27941176470588236, 0.2647058823529412]"
fold_2,test,BigCodeBench/521,"[232, 261, 564]","[0.7160493827160493, 0.8055555555555556, 1.7407407407407407]"
fold_2,test,BigCodeBench/471,"[108, 147, 160]","[0.4, 0.5444444444444444, 0.5925925925925926]"
fold_2,test,BigCodeBench/590,"[346, 513, 509]","[0.5397815912636506, 0.8003120124804992, 0.7940717628705148]"
fold_2,test,BigCodeBench/83,"[371, 412, 244]","[0.5075239398084815, 0.5636114911080712, 0.3337893296853625]"
fold_2,test,BigCodeBench/615,"[343, 352, 384]","[0.4886039886039886, 0.5014245014245015, 0.5470085470085471]"
fold_2,test,BigCodeBench/1125,"[604, 604, 609]","[1.8358662613981762, 1.8358662613981762, 1.851063829787234]"
fold_2,test,BigCodeBench/292,"[312, 562, 562]","[0.6724137931034483, 1.2112068965517242, 1.2112068965517242]"
fold_2,test,BigCodeBench/478,"[343, 356, 444]","[0.5301391035548686, 0.5502318392581144, 0.6862442040185471]"
fold_2,test,BigCodeBench/808,"[319, 336, 461]","[0.7876543209876543, 0.8296296296296296, 1.1382716049382715]"
fold_2,test,BigCodeBench/226,"[370, 318, 318]","[0.7805907172995781, 0.6708860759493671, 0.6708860759493671]"
fold_2,test,BigCodeBench/535,"[536, 582, 649]","[0.5070955534531694, 0.5506149479659413, 0.6140018921475875]"
fold_2,test,BigCodeBench/126,"[616, 766, 622]","[0.8812589413447782, 1.09585121602289, 0.8898426323319027]"
fold_2,test,BigCodeBench/1084,"[584, 621, 713]","[0.7174447174447175, 0.7628992628992629, 0.8759213759213759]"
fold_2,test,BigCodeBench/77,"[408, 571, 524]","[0.640502354788069, 0.8963893249607535, 0.8226059654631083]"
fold_2,test,BigCodeBench/341,"[392, 486, 412]","[0.5467224546722455, 0.6778242677824268, 0.5746164574616457]"
fold_2,test,BigCodeBench/616,"[482, 571, 388]","[0.5585168018539977, 0.6616454229432214, 0.4495944380069525]"
fold_2,test,BigCodeBench/64,"[272, 337, 197]","[0.6252873563218391, 0.774712643678161, 0.4528735632183908]"
fold_2,test,BigCodeBench/171,"[524, 503, 651]","[0.9081455805892548, 0.8717504332755632, 1.1282495667244368]"
fold_2,test,BigCodeBench/214,"[264, 272, 230]","[0.38653001464128844, 0.39824304538799415, 0.3367496339677892]"
fold_2,test,BigCodeBench/920,"[115, 133, 394]","[0.4637096774193548, 0.5362903225806451, 1.5887096774193548]"
fold_2,test,BigCodeBench/1054,"[770, 794, 819]","[0.8113804004214963, 0.8366701791359326, 0.863013698630137]"
fold_2,test,BigCodeBench/156,"[258, 443, 344]","[0.5958429561200924, 1.023094688221709, 0.7944572748267898]"
fold_2,test,BigCodeBench/259,"[356, 374, 372]","[1.0318840579710145, 1.0840579710144929, 1.0782608695652174]"
fold_2,test,BigCodeBench/895,"[440, 492, 360]","[1.1488250652741514, 1.2845953002610966, 0.9399477806788512]"
fold_2,test,BigCodeBench/376,"[187, 158, 200]","[0.6151315789473685, 0.5197368421052632, 0.6578947368421053]"
fold_2,test,BigCodeBench/681,"[234, 152, 154]","[0.7697368421052632, 0.5, 0.506578947368421]"
fold_2,test,BigCodeBench/717,"[327, 263, 287]","[0.44010767160161507, 0.35397039030955585, 0.38627187079407804]"
fold_2,test,BigCodeBench/626,"[286, 258, 235]","[0.6163793103448276, 0.5560344827586207, 0.5064655172413793]"
fold_2,test,BigCodeBench/645,"[88, 133, 251]","[0.24788732394366197, 0.37464788732394366, 0.7070422535211267]"
fold_2,test,BigCodeBench/186,"[321, 457, 458]","[0.4483240223463687, 0.638268156424581, 0.6396648044692738]"
fold_2,test,BigCodeBench/789,"[153, 187, 156]","[0.4540059347181009, 0.5548961424332344, 0.4629080118694362]"
fold_2,test,BigCodeBench/221,"[934, 669, 610]","[1.5286415711947627, 1.0949263502454991, 0.9983633387888707]"
fold_2,test,BigCodeBench/904,"[273, 495, 373]","[0.7459016393442623, 1.3524590163934427, 1.0191256830601092]"
fold_2,test,BigCodeBench/506,"[438, 716, 919]","[0.7098865478119936, 1.160453808752026, 1.4894651539708266]"
fold_2,test,BigCodeBench/663,"[751, 392, 516]","[1.5810526315789473, 0.8252631578947368, 1.0863157894736841]"
fold_2,test,BigCodeBench/20,"[82, 799, 281]","[0.2847222222222222, 2.7743055555555554, 0.9756944444444444]"
fold_2,test,BigCodeBench/926,"[194, 231, 152]","[0.5434173669467787, 0.6470588235294118, 0.4257703081232493]"
fold_2,test,BigCodeBench/1033,"[297, 518, 273]","[0.8114754098360656, 1.4153005464480874, 0.7459016393442623]"
fold_2,test,BigCodeBench/35,"[377, 408, 381]","[1.1389728096676737, 1.2326283987915407, 1.151057401812689]"
fold_2,test,BigCodeBench/374,"[403, 599, 410]","[0.49753086419753084, 0.7395061728395061, 0.5061728395061729]"
fold_2,test,BigCodeBench/26,"[101, 365, 189]","[0.36594202898550726, 1.3224637681159421, 0.6847826086956522]"
fold_2,test,BigCodeBench/55,"[270, 237, 313]","[0.5103969754253308, 0.44801512287334594, 0.5916824196597353]"
fold_2,test,BigCodeBench/638,"[122, 123, 122]","[0.3515850144092219, 0.35446685878962536, 0.3515850144092219]"
fold_2,test,BigCodeBench/716,"[269, 269, 202]","[0.5663157894736842, 0.5663157894736842, 0.42526315789473684]"
fold_2,test,BigCodeBench/80,"[83, 100, 102]","[0.19080459770114944, 0.22988505747126436, 0.23448275862068965]"
fold_2,test,BigCodeBench/257,"[316, 326, 175]","[1.5047619047619047, 1.5523809523809524, 0.8333333333333334]"
fold_2,test,BigCodeBench/191,"[202, 235, 240]","[0.6292834890965732, 0.7320872274143302, 0.7476635514018691]"
fold_2,test,BigCodeBench/706,"[245, 217, 233]","[0.3284182305630027, 0.29088471849865954, 0.31233243967828417]"
fold_2,test,BigCodeBench/274,"[1720, 1907, 834]","[1.0250297973778308, 1.136471990464839, 0.4970202622169249]"
fold_2,test,BigCodeBench/1111,"[157, 165, 441]","[0.2783687943262411, 0.2925531914893617, 0.7819148936170213]"
fold_2,test,BigCodeBench/135,"[263, 404, 269]","[0.4290375203915171, 0.6590538336052202, 0.43882544861337686]"
fold_2,test,BigCodeBench/812,"[466, 542, 391]","[0.7677100494233937, 0.8929159802306426, 0.6441515650741351]"
fold_2,test,BigCodeBench/131,"[151, 188, 258]","[0.45481927710843373, 0.5662650602409639, 0.7771084337349398]"
fold_2,test,BigCodeBench/636,"[370, 391, 340]","[0.5967741935483871, 0.6306451612903226, 0.5483870967741935]"
fold_2,test,BigCodeBench/234,"[254, 489, 464]","[0.3686502177068215, 0.7097242380261248, 0.6734397677793904]"
fold_2,test,BigCodeBench/711,"[593, 427, 162]","[2.0448275862068965, 1.4724137931034482, 0.5586206896551724]"
fold_2,test,BigCodeBench/814,"[509, 414, 411]","[0.8745704467353952, 0.711340206185567, 0.7061855670103093]"
fold_2,test,BigCodeBench/921,"[58, 58, 85]","[0.2196969696969697, 0.2196969696969697, 0.32196969696969696]"
fold_2,test,BigCodeBench/1093,"[234, 309, 488]","[0.752411575562701, 0.9935691318327974, 1.5691318327974277]"
fold_2,test,BigCodeBench/227,"[419, 943, 327]","[0.5716234652114598, 1.286493860845839, 0.4461118690313779]"
fold_2,test,BigCodeBench/1112,"[320, 408, 846]","[0.528052805280528, 0.6732673267326733, 1.396039603960396]"
fold_2,test,BigCodeBench/610,"[1023, 534, 486]","[1.8839779005524862, 0.9834254143646409, 0.8950276243093923]"
fold_2,test,BigCodeBench/305,"[140, 169, 249]","[0.343980343980344, 0.4152334152334152, 0.6117936117936118]"
fold_2,test,BigCodeBench/799,"[365, 403, 324]","[0.49525101763907736, 0.5468113975576662, 0.4396200814111262]"
fold_2,test,BigCodeBench/518,"[462, 439, 442]","[0.5923076923076923, 0.5628205128205128, 0.5666666666666667]"
fold_2,test,BigCodeBench/211,"[1015, 354, 943]","[1.6450567260940032, 0.5737439222042139, 1.5283630470016207]"
fold_2,test,BigCodeBench/579,"[570, 482, 390]","[0.6397306397306397, 0.5409652076318743, 0.4377104377104377]"
fold_2,test,BigCodeBench/121,"[392, 457, 359]","[0.519205298013245, 0.6052980132450331, 0.47549668874172185]"
fold_2,test,BigCodeBench/657,"[309, 257, 255]","[0.5158597662771286, 0.4290484140233723, 0.4257095158597663]"
fold_2,test,BigCodeBench/422,"[156, 240, 161]","[0.35214446952595935, 0.5417607223476298, 0.36343115124153497]"
fold_2,test,BigCodeBench/1042,"[663, 872, 592]","[0.8308270676691729, 1.0927318295739348, 0.7418546365914787]"
fold_2,test,BigCodeBench/424,"[755, 703, 660]","[0.6469580119965724, 0.6023993144815767, 0.5655526992287918]"
fold_2,test,BigCodeBench/74,"[269, 407, 358]","[0.4727592267135325, 0.7152899824253075, 0.6291739894551845]"
fold_2,test,BigCodeBench/486,"[482, 597, 511]","[0.6469798657718121, 0.8013422818791947, 0.6859060402684564]"
fold_2,test,BigCodeBench/821,"[181, 291, 245]","[0.401330376940133, 0.6452328159645233, 0.5432372505543237]"
fold_2,test,BigCodeBench/111,"[633, 563, 592]","[1.1243339253996447, 1.0, 1.0515097690941386]"
fold_2,test,BigCodeBench/655,"[695, 752, 669]","[0.4856743535988819, 0.5255066387141859, 0.46750524109014674]"
fold_2,test,BigCodeBench/452,"[179, 376, 244]","[0.2448700410396717, 0.5143638850889193, 0.3337893296853625]"
fold_2,test,BigCodeBench/888,"[366, 475, 257]","[1.1296296296296295, 1.4660493827160495, 0.7932098765432098]"
fold_2,test,BigCodeBench/1058,"[415, 452, 336]","[0.5894886363636364, 0.6420454545454546, 0.4772727272727273]"
fold_2,test,BigCodeBench/1068,"[137, 161, 156]","[0.2541743970315399, 0.2987012987012987, 0.2894248608534323]"
fold_2,test,BigCodeBench/494,"[470, 957, 666]","[0.4625984251968504, 0.9419291338582677, 0.655511811023622]"
fold_2,test,BigCodeBench/1082,"[512, 349, 191]","[1.1824480369515011, 0.8060046189376443, 0.44110854503464203]"
fold_2,test,BigCodeBench/910,"[662, 731, 876]","[1.310891089108911, 1.4475247524752475, 1.7346534653465346]"
fold_2,test,BigCodeBench/29,"[103, 251, 168]","[0.2814207650273224, 0.6857923497267759, 0.45901639344262296]"
fold_2,test,BigCodeBench/105,"[464, 347, 527]","[0.5093304061470911, 0.3809001097694841, 0.5784851811196488]"
fold_2,test,BigCodeBench/1121,"[846, 848, 641]","[2.115, 2.12, 1.6025]"
fold_2,test,BigCodeBench/771,"[414, 482, 668]","[0.5702479338842975, 0.6639118457300276, 0.9201101928374655]"
fold_2,test,BigCodeBench/661,"[368, 498, 437]","[1.0454545454545454, 1.4147727272727273, 1.2414772727272727]"
fold_2,test,BigCodeBench/298,"[461, 524, 520]","[0.7459546925566343, 0.8478964401294499, 0.8414239482200647]"
fold_2,test,BigCodeBench/915,"[232, 368, 152]","[0.37846655791190864, 0.600326264274062, 0.24796084828711257]"
fold_2,test,BigCodeBench/1139,"[131, 157, 317]","[0.2509578544061303, 0.3007662835249042, 0.60727969348659]"
fold_2,test,BigCodeBench/177,"[546, 500, 467]","[0.7036082474226805, 0.6443298969072165, 0.6018041237113402]"
fold_2,test,BigCodeBench/996,"[464, 421, 550]","[1.0474040632054176, 0.9503386004514672, 1.2415349887133182]"
fold_2,test,BigCodeBench/599,"[453, 458, 456]","[0.5984147952443857, 0.6050198150594451, 0.6023778071334214]"
fold_2,test,BigCodeBench/250,"[328, 446, 396]","[0.7256637168141593, 0.9867256637168141, 0.8761061946902655]"
fold_2,test,BigCodeBench/558,"[288, 318, 278]","[0.5294117647058824, 0.5845588235294118, 0.5110294117647058]"
fold_2,test,BigCodeBench/183,"[132, 123, 155]","[0.5665236051502146, 0.5278969957081545, 0.6652360515021459]"
fold_2,test,BigCodeBench/346,"[379, 324, 264]","[0.6044657097288676, 0.5167464114832536, 0.42105263157894735]"
fold_2,test,BigCodeBench/433,"[144, 145, 176]","[0.4585987261146497, 0.46178343949044587, 0.5605095541401274]"
fold_2,test,BigCodeBench/205,"[80, 55, 59]","[0.17094017094017094, 0.11752136752136752, 0.12606837606837606]"
fold_2,test,BigCodeBench/952,"[427, 442, 388]","[0.5284653465346535, 0.5470297029702971, 0.4801980198019802]"
fold_2,test,BigCodeBench/271,"[267, 236, 270]","[0.5842450765864332, 0.5164113785557987, 0.5908096280087527]"
fold_2,test,BigCodeBench/70,"[490, 728, 567]","[1.0187110187110187, 1.5135135135135136, 1.1787941787941787]"
fold_2,test,BigCodeBench/1073,"[372, 562, 506]","[0.9514066496163683, 1.4373401534526855, 1.2941176470588236]"
fold_2,test,BigCodeBench/972,"[266, 298, 255]","[0.5518672199170125, 0.6182572614107884, 0.529045643153527]"
fold_2,test,BigCodeBench/541,"[331, 404, 208]","[0.5171875, 0.63125, 0.325]"
fold_2,test,BigCodeBench/851,"[141, 152, 333]","[0.4208955223880597, 0.4537313432835821, 0.9940298507462687]"
fold_2,test,BigCodeBench/611,"[656, 510, 264]","[1.312, 1.02, 0.528]"
fold_2,test,BigCodeBench/1129,"[692, 771, 555]","[1.2313167259786477, 1.3718861209964412, 0.9875444839857651]"
fold_2,test,BigCodeBench/484,"[603, 785, 506]","[0.5775862068965517, 0.7519157088122606, 0.4846743295019157]"
